ACCTNO,ACCTDESC,CUSTNUMBER,CUSTNAME,INTRATE,LIMIT,DP,LMTEXPDT,ACCTBAL,UNCLRBAL,IRREGAMT,NEWIRAC,OLDIRAC,SANC_RENDT,ARRCOND,CURRENCY,MAINTBR,IRRGDT,UNREALINT,ACCRINT,STRESS,SMA_CODE,RA,RA_DATE,WRITE_OFF_FLAG,WRITE_OFF_AMT,WRITE_OFF_DATE,NULL2,Column1,_1
30743757550,Eectronic Dealer Fin.Sch,80489265948,Pooja Verma TRADERS,11.07,26606352,26606352,10/03/2021,-14771506.2,0,145492.3,1,1,20/07/2024,883,INR,0,05/02/2023,0.0,0.0,N,,,00/00/0000,N,0,00/00/0000,,,0.0
30104305118,Eectronic Dealer Fin.Sch,80612150253,Rahul Dutta ASSOCIATES,0.0,31314707,31314707,23/02/2023,21084287.34,0,0.0,1,5,04/02/2020,0,INR,0,10/08/2024,55871.6,0.0,,SMA1,,00/00/0000,N,0,00/00/0000,,,
30306665009,CC-AUTO FINANCE,80414291003,David Nair INC,11.89,87622366,87622366,25/05/2021,98373401.4,0,0.0,0,0,09/03/2024,0,INR,0,05/08/2023,0.0,0.0,,,2,2020-09-29,N,0,00/00/0000,,,
30103025443,EB-MSME-CC-USUAL CREDIT D,80870126834,Pooja Sharma CO,0.0,29378852,29378852,20/08/2023,32556492.12,0,0.0,1,0,22/10/2024,0,INR,0,25/09/2023,0.0,0.0,,N,,2024-12-25,N,0,00/00/0000,,,
30318871405,MSME-OD-SECURED,80218558797,Michael Joshi MOTORS,9.12,11847858,11847858,10/04/2024,10787938.14,0,0.0,0,5,10/03/2022,0,INR,0,00/00/0000,0.0,51585.85,N,NPA,,2022-01-29,N,0,00/00/0000,,,
30806837607,CC-AUTO FINANCE,80958415072,Sophia Thakur LLP,8.25,24377289,24377289,LMT NOT SET,-16357305.63,0,317484.47,0,0,13/11/2023,0,INR,0,00/00/0000,0.0,0.0,,,7,2023-05-17,N,0,00/00/0000,,,
30770679790,EB-MSME-CC-USUAL CREDIT D,80362942260,William Singh GROUP,9.43,81469059,81469059,11/04/2021,-72809280.43,0,60564.28,0,0,24/04/2022,875,INR,0,28/01/2023,0.0,0.0,,NPA,,2021-07-28,N,0,00/00/0000,,,
30200376561,EB-MSME-CC-e-DFS,80354164898,Pooja Mehta TRADERS,11.16,94437310,0,00/00/0000,-92765551.27,0,0.0,0,4,19/03/2021,812,INR,0,LMT NOT SET,0.0,142312.03,N,N,,2020-07-18,N,0,00/00/0000,,,
30306743219,EB-MSME-CC-USUAL CREDIT D,80982952963,Sanjay Malhotra PVT. LTD,0.0,38061024,38061024,27/08/2021,-36658965.85,0,0.0,3,3,29/03/2024,755,INR,0,09/05/2020,0.0,0.0,,SMA2,,00/00/0000,N,0,00/00/0000,,,
30566668019,EB-MSME-CC-USUAL CREDIT D,80851283773,Sanjay Johnson VENTURES,10.85,81251601,0,26/04/2023,92789044.44,0,0.0,8,8,08/07/2022,0,INR,0,16/06/2021,0.0,0.0,,SMA2,2,2020-08-24,N,0,00/00/0000,,,
30891351561,CC-AUTO FINANCE,80221509873,Vivek Thakur TECH,10.85,17090950,17090950,08/01/2023,-18103760.15,0,0.0,2,2,05/02/2023,0,INR,0,18/06/2021,0.0,91266.93,,SMA2,4,2020-07-02,N,0,00/00/0000,,,
30874081780,CC-AUTO FINANCE,80186067794,William Bhatia CORP,10.73,55322842,55322842,00/00/0000,-28719484.98,0,432814.04,0,0,28/07/2023,0,INR,0,00/00/0000,0.0,0.0,N,N,3,2021-10-02,N,0,00/00/0000,,,0.0
30793215275,EB-MSME-CC-e-DFS,80908022221,Michael Smith CORP,8.34,90577383,90577383,10/01/2023,-76428962.46,0,83782.85,0,0,16/02/2022,0,INR,0,31/03/2020,0.0,0.0,,,,2020-11-03,N,0,00/00/0000,,,
30260280721,EB-MSME-CC-e-DFS,80649414976,Rohan Wilson ASSOCIATES,10.65,32848643,32848643,07/02/2022,-29129530.4,0,0.0,0,0,17/02/2023,0,INR,10678,13/05/2024,94473.73,0.0,,,2,2021-06-01,N,0,00/00/0000,,,
30668320415,Eectronic Dealer Fin.Sch,80380899257,James Rao SYSTEMS,11.79,43422272,43422272,13/02/2022,-27415902.09,0,0.0,2,2,20/10/2023,753,INR,0,03/10/2023,0.0,13934.78,N,,,2020-08-01,N,0,00/00/0000,,,
30143785962,MSME-OD-SECURED,80413130296,Amit Desai ASSOCIATES,11.78,49005267,0,00/00/0000,51556545.44,0,0.0,0,7,17/02/2020,0,INR,0,27/07/2021,56168.21,110767.44,,,,2023-02-12,N,0,00/00/0000,,,
30395744142,EB-MSME-CC-e-DFS,80878993962,Aditya Bhatia GLOBAL,0.0,55624499,55624499,07/11/2023,66481745.86,0,127020.38,0,0,23/08/2024,0,INR,10678,07/09/2020,0.0,0.0,N,N,2,2023-05-27,N,0,00/00/0000,,,
30828837659,EB-MSME-CC-USUAL CREDIT D,80628904885,Kavya Nair INC,10.58,15262830,0,00/00/0000,-8452378.69,0,0.0,1,1,08/03/2022,0,INR,10678,14/05/2024,87761.43,0.0,N,NPA,1,2021-11-16,N,0,00/00/0000,,,
30741235032,CC-AUTO FINANCE,80114087710,Shreya Kapoor GROUP,9.89,45418333,45418333,12/08/2024,26514798.69,0,459169.34,2,0,09/12/2021,670,INR,0,25/05/2020,0.0,0.0,,,,00/00/0000,N,0,00/00/0000,,,0.0
30309063902,EB-MSME-CC-USUAL CREDIT D,80975042053,Sanjay Chopra GLOBAL,0.0,42231365,42231365,17/11/2021,23384403.66,0,0.0,5,5,14/04/2022,623,INR,10678,LMT NOT SET,0.0,0.0,N,NPA,7,2020-02-06,N,0,00/00/0000,,STD,
30159471828,CC-AUTO FINANCE,80318165239,Isabella Kapoor INC,0.0,13660053,13660053,03/11/2023,-9893494.87,0,0.0,0,0,01/08/2024,0,INR,0,10/08/2020,0.0,116660.46,N,NPA,,00/00/0000,N,0,00/00/0000,,,
30952348464,CC-AUTO FINANCE,80580424319,Arjun Davis MOTORS,8.95,83858433,83858433,00/00/0000,-44636536.09,0,0.0,0,0,16/11/2023,0,INR,0,02/03/2023,0.0,119076.62,N,N,5,2020-12-05,N,0,00/00/0000,,,
30772122079,MSME-OD-SECURED,80923161078,Amit Brown SYSTEMS,10.57,71230430,71230430,LMT NOT SET,62304204.44,0,0.0,1,1,25/08/2021,612,INR,0,10/06/2024,0.0,0.0,N,SMA2,5,2024-05-08,N,0,00/00/0000,,,
30158811546,MSME-OD-SECURED,80768101346,Priya Dutta INDUSTRIES,0.0,66063235,0,03/03/2020,-41074171.39,0,161655.86,3,3,04/10/2023,0,INR,0,11/01/2025,11574.93,0.0,,N,2,2025-01-21,N,0,00/00/0000,,,
30689755049,EB-MSME-CC-USUAL CREDIT D,80536187136,David Joshi CO,0.0,83902153,83902153,13/02/2022,-78972648.38,0,0.0,0,2,25/10/2020,699,INR,0,06/03/2025,0.0,0.0,,SMA1,5,2021-07-10,N,0,00/00/0000,,,
30276357223,MSME-OD-SECURED,80907811245,Rohan Sharma LLP,10.67,90583309,90583309,17/12/2024,-108601275.26,0,418518.03,1,0,25/07/2024,773,INR,0,15/05/2020,0.0,0.0,,SMA1,,00/00/0000,N,0,00/00/0000,,,
30725414272,MSME-OD-SECURED,80789420865,Nikhil Joshi PVT. LTD,0.0,47554150,47554150,08/01/2025,38513462.24,0,0.0,6,5,11/04/2024,0,INR,0,09/02/2020,18286.26,147747.75,Y,NPA,2,00/00/0000,N,0,00/00/0000,,STD,
30382178361,Eectronic Dealer Fin.Sch,80309667991,Arjun Iyer LTD,8.93,52171230,52171230,LMT NOT SET,59531211.6,0,0.0,0,0,15/01/2025,0,INR,10678,01/01/2020,0.0,166781.8,,N,9,2021-12-07,N,0,00/00/0000,,,
30817126543,CC-AUTO FINANCE,80418609432,Sophia Smith TECH,8.2,87686096,87686096,15/10/2020,-61889859.74,0,0.0,0,0,23/02/2021,730,INR,0,09/08/2020,0.0,0.0,Y,,3,2024-12-03,N,0,00/00/0000,,,
30295841935,Eectronic Dealer Fin.Sch,80774595080,Arjun Smith VENTURES,11.72,86842305,86842305,13/02/2024,91104193.74,0,0.0,4,4,30/11/2024,660,INR,0,14/10/2021,0.0,0.0,,SMA2,,2025-03-13,N,0,00/00/0000,,,
30532352168,MSME-OD-SECURED,80353349292,Deepika Joshi LLP,0.0,82560875,82560875,11/09/2023,51709055.09,0,0.0,8,2,31/01/2020,0,INR,17328,LMT NOT SET,0.0,0.0,,N,7,2024-03-26,N,0,00/00/0000,,,
30929541677,EB-MSME-CC-e-DFS,80352564677,Swati Brown SYSTEMS,11.47,27028750,0,18/03/2020,-28619920.87,0,0.0,7,1,05/11/2022,0,INR,10678,22/11/2021,0.0,0.0,,SMA2,1,00/00/0000,N,0,00/00/0000,,STD,
30684082167,MSME-OD-SECURED,80580584473,Amit Dutta ENTERPRISES,10.16,35066642,35066642,14/06/2023,-26872051.91,0,0.0,2,2,25/12/2022,0,INR,10678,22/03/2023,0.0,39243.91,,N,8,2020-03-19,N,0,00/00/0000,,,
30100702897,MSME-OD-SECURED,80791005969,Riya Bose ASSOCIATES,0.0,14012808,14012808,12/11/2024,16761155.72,0,0.0,0,0,09/12/2020,745,INR,10678,02/12/2021,0.0,0.0,,,,2021-05-20,N,0,00/00/0000,,,
30718532414,EB-MSME-CC-e-DFS,80947756854,Deepika Malhotra ENTERPRISES,10.18,86852328,0,27/11/2021,59277572.24,0,101434.88,3,3,04/12/2021,0,INR,0,LMT NOT SET,0.0,0.0,,SMA2,,2023-12-26,N,0,00/00/0000,,,0.0
30625738473,CC-AUTO FINANCE,80382232336,Amit Wilson LLP,10.44,48561390,0,00/00/0000,-34703597.81,0,440097.53,4,0,14/02/2025,0,INR,0,04/12/2022,0.0,0.0,,,,2021-10-31,N,0,00/00/0000,,,
30286304578,EB-MSME-CC-e-DFS,80765053697,Kavya Pillai AGENCY,10.91,23069839,23069839,22/05/2022,-16659288.22,0,0.0,4,2,11/08/2020,747,INR,0,00/00/0000,0.0,0.0,N,NPA,3,00/00/0000,N,0,00/00/0000,,,
30665629037,CC-AUTO FINANCE,80923544864,David Thakur CORP,11.56,84813845,0,15/07/2024,67109648.1,0,0.0,0,0,26/07/2021,754,INR,0,22/11/2021,98483.85,0.0,N,N,6,2021-10-11,N,0,00/00/0000,,,
30639051860,EB-MSME-CC-USUAL CREDIT D,80923544864,David Thakur INC,8.1,10839874,0,00/00/0000,-7748221.51,0,297302.35,0,0,18/08/2024,661,INR,0,12/01/2020,0.0,0.0,N,N,,2024-10-09,N,0,00/00/0000,,,
30765679412,MSME-OD-SECURED,80254696542,Ananya Malhotra CO,9.8,69198584,69198584,22/08/2021,-41850838.57,0,73570.91,8,3,12/08/2021,709,INR,0,07/07/2024,73680.92,0.0,N,NPA,1,00/00/0000,N,0,00/00/0000,,,
30196476756,CC-AUTO FINANCE,80362796686,Nikhil Smith AGENCY,8.64,72167784,72167784,00/00/0000,-59910989.47,0,0.0,0,0,17/06/2021,0,INR,0,00/00/0000,0.0,0.0,N,SMA2,,2023-09-08,N,0,00/00/0000,,,
30689885924,EB-MSME-CC-USUAL CREDIT D,80871257032,Rakesh Reddy AGENCY,8.7,38866008,38866008,31/05/2024,-25344094.3,0,478778.59,0,0,06/03/2023,711,INR,12804,09/02/2024,39425.92,0.0,N,,,2022-01-14,N,0,00/00/0000,,,
30679996203,EB-MSME-CC-USUAL CREDIT D,80443816109,Sophia Johnson CO,8.49,72146491,72146491,12/12/2024,44232521.75,0,152022.97,1,1,18/07/2024,0,INR,0,04/07/2022,0.0,0.0,,,,2025-01-19,N,0,00/00/0000,,,0.0
30871767632,Eectronic Dealer Fin.Sch,80330035435,Ananya Wilson INDUSTRIES,10.32,79651607,79651607,00/00/0000,-77473489.24,0,0.0,3,3,20/01/2021,0,INR,0,09/02/2023,0.0,0.0,N,N,4,2024-01-18,N,0,00/00/0000,,,
30298273092,EB-MSME-CC-USUAL CREDIT D,80784432173,Deepika Kumar PVT. LTD,0.0,50547649,50547649,05/03/2022,54099678.26,0,0.0,4,4,30/01/2024,894,INR,0,01/11/2020,25073.21,0.0,N,N,5,2024-02-14,N,0,00/00/0000,,,
30105274731,CC-AUTO FINANCE,80546230358,Vivek Mehta ENTERPRISES,10.75,91697955,0,24/10/2020,-86499000.13,0,0.0,5,6,19/04/2022,840,INR,0,25/05/2023,0.0,0.0,Y,NPA,,2024-01-20,N,0,00/00/0000,,,
30569909112,EB-MSME-CC-USUAL CREDIT D,80312548616,Kavya Singh MOTORS,10.29,55273409,55273409,28/01/2020,45254566.14,0,0.0,3,3,05/08/2021,613,INR,10678,14/10/2020,0.0,0.0,N,,1,00/00/0000,N,0,00/00/0000,,,0.0
30475783148,MSME-OD-SECURED,80949303592,Vikram Sharma ENTERPRISES,10.86,56337164,56337164,23/11/2023,-60643889.56,0,0.0,0,0,30/01/2023,0,INR,0,00/00/0000,0.0,0.0,,,8,00/00/0000,N,0,00/00/0000,,,
30698641566,MSME-OD-SECURED,80398425899,Anjali Desai GLOBAL,10.48,21458649,21458649,31/10/2024,-16923123.18,0,0.0,2,2,18/06/2021,683,INR,0,25/12/2023,0.0,0.0,Y,NPA,,2025-01-02,N,0,00/00/0000,,,
30733639638,EB-MSME-CC-e-DFS,80499399531,Michael Menon CORP,0.0,24284125,24284125,LMT NOT SET,-19522722.29,0,0.0,0,0,28/02/2021,615,INR,0,24/07/2020,34855.3,0.0,,,2,2023-10-04,N,0,00/00/0000,,,
30872871438,Eectronic Dealer Fin.Sch,80467991714,Anjali Bhatia AUTOMOBILES,0.0,70795682,70795682,20/04/2020,-46755755.27,0,484699.9,0,7,04/10/2022,0,INR,0,00/00/0000,0.0,76297.38,N,N,7,00/00/0000,N,0,00/00/0000,,,
30313636823,EB-MSME-CC-USUAL CREDIT D,80751721227,Deepika Desai LTD,11.69,62831328,62831328,00/00/0000,-57151566.41,0,0.0,0,0,05/04/2022,0,INR,15088,07/07/2023,0.0,0.0,N,,,2024-03-13,N,0,00/00/0000,,,
30692742677,Eectronic Dealer Fin.Sch,80981056108,Emma Sharma GROUP,9.0,18828684,18828684,00/00/0000,-17461549.86,0,0.0,4,4,19/03/2022,872,INR,10678,10/02/2021,0.0,0.0,N,NPA,,00/00/0000,N,0,00/00/0000,,,
30385802293,EB-MSME-CC-USUAL CREDIT D,80350502766,Riya Wilson CO,8.73,79174221,79174221,LMT NOT SET,-71092415.37,0,0.0,0,3,04/12/2020,822,INR,0,00/00/0000,51466.76,0.0,,SMA2,1,2023-09-14,N,0,00/00/0000,,,0.0
30685992093,Eectronic Dealer Fin.Sch,80352555606,Isabella Saxena INDUSTRIES,0.0,69653983,0,05/02/2024,59383828.2,0,0.0,4,5,28/03/2022,0,INR,0,03/09/2020,0.0,107497.61,N,SMA2,8,00/00/0000,N,0,00/00/0000,,,
30150275089,MSME-OD-SECURED,80609283947,William Dutta AUTOMOBILES,0.0,35355653,35355653,LMT NOT SET,-27657336.23,0,0.0,0,0,04/12/2020,0,INR,0,27/01/2024,62073.64,0.0,N,,,00/00/0000,N,0,00/00/0000,,,
30554754137,Eectronic Dealer Fin.Sch,80480759635,Swati Singh AGENCY,11.6,33760468,33760468,12/10/2023,-33208528.63,0,0.0,0,0,25/10/2024,0,INR,10678,11/03/2025,67568.86,0.0,N,NPA,,2022-07-16,N,0,00/00/0000,,,
30264228009,CC-AUTO FINANCE,80462943972,Karthik Kapoor INDUSTRIES,8.64,87845932,87845932,17/08/2024,-60846665.95,0,10168.22,7,7,30/03/2022,0,INR,10678,07/12/2024,0.0,38754.35,N,,1,00/00/0000,N,0,00/00/0000,,,0.0
30221275056,CC-AUTO FINANCE,80912488192,Shreya Clark GLOBAL,0.0,37457064,37457064,LMT NOT SET,31185900.13,0,0.0,8,8,13/02/2023,0,INR,10678,00/00/0000,24901.6,0.0,,,6,00/00/0000,N,0,00/00/0000,,,
30709047122,MSME-OD-SECURED,80531713735,Vikram Dutta AGENCY,11.59,18768924,18768924,16/09/2020,-17195769.77,0,277885.15,3,3,02/02/2023,0,INR,0,27/04/2022,0.0,0.0,Y,N,5,2023-06-16,N,0,00/00/0000,,,0.0
30850417486,CC-AUTO FINANCE,80525016611,Rakesh Taylor VENTURES,9.52,22119306,22119306,LMT NOT SET,-15914596.69,0,0.0,3,3,08/11/2023,846,INR,10678,20/02/2022,0.0,0.0,N,,9,2023-02-11,N,0,00/00/0000,,,
30541081964,EB-MSME-CC-USUAL CREDIT D,80207383106,James Wilson ASSOCIATES,10.4,11030568,11030568,01/05/2023,-9935010.82,0,156369.55,0,0,07/02/2022,742,INR,10678,02/06/2022,0.0,0.0,N,,7,2022-09-30,N,0,00/00/0000,,,
30713332228,MSME-OD-SECURED,80940221054,Sophia Wilson SOLUTIONS,8.77,91686348,91686348,LMT NOT SET,96047077.78,0,401475.68,3,3,07/05/2022,774,INR,0,19/07/2023,0.0,0.0,N,,,00/00/0000,N,0,00/00/0000,,STD,
30559756902,MSME-OD-SECURED,80845122740,Vivek Taylor INC,8.54,19037184,19037184,00/00/0000,-13262281.35,0,55227.08,5,5,20/06/2024,0,INR,0,26/01/2025,0.0,0.0,N,N,,2023-05-04,N,0,00/00/0000,,,0.0
30114624332,EB-MSME-CC-e-DFS,80579012732,Aditya Pillai TRADERS,11.41,67040947,67040947,00/00/0000,-41246052.74,0,0.0,3,3,09/12/2021,799,INR,0,08/02/2023,0.0,196846.2,,,9,2021-04-21,N,0,00/00/0000,,,
30907906383,EB-MSME-CC-e-DFS,80150625936,Rahul Menon TRADERS,9.22,97537746,97537746,00/00/0000,-62206309.77,0,64587.79,0,0,25/04/2024,0,INR,10678,25/06/2023,0.0,0.0,,N,,00/00/0000,N,0,00/00/0000,,,
30835602271,EB-MSME-CC-USUAL CREDIT D,80980090070,Vikram Dutta ASSOCIATES,10.86,18157513,0,17/05/2020,-13997942.9,0,0.0,3,3,11/06/2024,0,INR,0,LMT NOT SET,0.0,0.0,,NPA,2,2024-01-04,N,0,00/00/0000,,,
30652105788,Eectronic Dealer Fin.Sch,80556323792,David Rao TRADERS,9.02,58246503,58246503,00/00/0000,50803524.87,0,0.0,2,0,07/08/2020,0,INR,0,00/00/0000,58296.78,0.0,N,,7,2022-12-16,N,0,00/00/0000,,,
30841526012,CC-AUTO FINANCE,80165413285,Sophia Wilson AGENCY,0.0,74336097,74336097,15/09/2024,44324474.06,0,123950.09,5,5,19/02/2022,0,INR,12165,30/08/2024,0.0,0.0,N,N,,2022-03-13,N,0,00/00/0000,,,
30325582688,EB-MSME-CC-USUAL CREDIT D,80655211607,Anjali Chopra CORP,0.0,25699847,25699847,00/00/0000,-12887928.9,0,0.0,0,0,06/11/2022,887,INR,10678,00/00/0000,0.0,0.0,,NPA,4,2021-08-15,N,0,00/00/0000,,,
30191324301,CC-AUTO FINANCE,80647967765,Anjali Dutta TRADERS,9.68,83864238,83864238,03/02/2021,65922962.65,0,417708.19,0,0,04/02/2020,836,INR,16623,08/01/2020,83402.23,0.0,,,1,2020-04-04,N,0,00/00/0000,,STD,
30553206885,EB-MSME-CC-e-DFS,80198813813,Vikram Sharma INC,0.0,21615436,21615436,12/12/2023,-25834386.05,0,0.0,0,0,02/08/2024,739,INR,0,00/00/0000,0.0,0.0,,,9,2023-03-02,N,0,00/00/0000,,,
30942792459,Eectronic Dealer Fin.Sch,80666886808,Rohan Menon SYSTEMS,10.22,85934044,85934044,19/12/2022,82693324.05,0,0.0,0,0,13/01/2022,834,INR,0,00/00/0000,0.0,0.0,N,SMA1,,2023-07-16,N,0,00/00/0000,,,
30508172677,Eectronic Dealer Fin.Sch,80425049214,Sneha Sharma TECH,0.0,19776373,19776373,09/01/2022,-14239941.95,0,0.0,3,3,30/08/2021,0,INR,0,10/10/2023,0.0,0.0,,,,2020-10-15,N,0,00/00/0000,,,
30179938076,MSME-OD-SECURED,80157331978,James Lewis TRADERS,0.0,84296506,84296506,24/08/2021,-91327448.57,0,166290.62,0,0,25/09/2024,0,INR,10678,06/02/2020,0.0,0.0,,,,2021-03-08,N,0,00/00/0000,,,
30290723740,CC-AUTO FINANCE,80274971597,William Johnson LLP,8.23,97503200,0,30/07/2024,59734597.85,0,0.0,0,0,15/01/2023,0,INR,0,20/12/2021,0.0,0.0,,,3,2024-12-19,N,0,00/00/0000,,STD,
30438210820,EB-MSME-CC-USUAL CREDIT D,80558921202,Sneha Singh ASSOCIATES,8.91,69134843,69134843,00/00/0000,36689522.59,0,0.0,0,0,09/06/2021,646,INR,10678,24/02/2023,0.0,0.0,N,N,9,2024-11-06,N,0,00/00/0000,,,
30399604609,MSME-OD-SECURED,80922476693,Pooja Pillai AUTOMOBILES,11.84,79077891,0,LMT NOT SET,-56746155.33,0,114476.52,3,3,10/11/2020,782,INR,0,00/00/0000,0.0,0.0,,,,00/00/0000,N,0,00/00/0000,,,
30393140634,CC-AUTO FINANCE,80567530517,Rahul Menon LTD,8.78,43738434,0,14/01/2023,-38621637.65,0,0.0,6,3,06/10/2024,0,INR,0,08/11/2021,0.0,0.0,,SMA1,6,00/00/0000,N,0,00/00/0000,,,
30737874179,Eectronic Dealer Fin.Sch,80680724838,Olivia Wilson EQUIPMENT AN,8.17,51536803,51536803,26/09/2023,-29437908.84,0,0.0,0,3,13/07/2020,0,INR,10678,30/06/2022,0.0,0.0,N,,,2025-02-26,N,0,00/00/0000,,,
30290188110,Eectronic Dealer Fin.Sch,80188790935,Aditya Rao LTD,11.6,85952511,85952511,00/00/0000,-94715551.19,0,0.0,0,0,04/12/2024,779,INR,0,21/07/2023,0.0,18326.92,,N,4,2022-08-07,N,0,00/00/0000,,,
30897965763,CC-AUTO FINANCE,80823778656,Isabella Patel SOLUTIONS,10.67,16461845,16461845,LMT NOT SET,-16038395.24,0,485219.02,0,0,07/01/2020,0,INR,10678,00/00/0000,65041.72,0.0,,N,2,2023-09-01,N,0,00/00/0000,,,
30685665348,EB-MSME-CC-e-DFS,80471630823,Shreya Lewis TECH,0.0,62066056,62066056,01/05/2020,-52186687.82,0,0.0,0,6,30/04/2020,0,INR,0,31/03/2020,90589.48,0.0,,SMA2,4,2023-03-13,N,0,00/00/0000,,,
30502619507,EB-MSME-CC-USUAL CREDIT D,80122023733,Aarav Thakur AGENCY,9.83,31095743,31095743,LMT NOT SET,-29323850.75,0,0.0,0,0,11/01/2021,0,INR,0,00/00/0000,26809.31,0.0,N,,,2024-02-18,N,0,00/00/0000,,,
30552855808,Eectronic Dealer Fin.Sch,80482434083,Shreya Sharma SYSTEMS,10.22,43994245,43994245,06/11/2020,25589418.91,0,0.0,0,0,21/10/2023,773,INR,0,29/11/2024,60083.52,95718.05,N,,,00/00/0000,N,0,00/00/0000,,STD,
30820519918,EB-MSME-CC-USUAL CREDIT D,80956136783,Aarav Joshi LTD,9.48,20433775,20433775,06/08/2022,-20156532.3,0,0.0,0,0,01/01/2024,0,INR,0,00/00/0000,0.0,0.0,Y,SMA1,9,2022-09-28,N,0,00/00/0000,,,
30565719249,Eectronic Dealer Fin.Sch,80929790424,Pooja Menon ENTERPRISES,10.14,83900430,83900430,20/04/2023,75366291.06,0,0.0,3,3,01/04/2020,627,INR,15565,07/09/2022,0.0,0.0,,NPA,9,2022-09-09,N,0,00/00/0000,,,
30433924832,Eectronic Dealer Fin.Sch,80805831207,Karthik Nair CORP,10.89,10163632,10163632,LMT NOT SET,-7177372.75,0,316383.31,0,0,31/05/2021,0,INR,17983,LMT NOT SET,0.0,0.0,,NPA,6,00/00/0000,N,0,00/00/0000,,,
